medication_name,condition_or_context,dose_effect_band,condition_range,range_gap,range_resolution_status,official_dosage_candidate,official_indication_match,dominant_effect_gap,dominant_effect_resolution_status,mechanism_gap,mechanism_resolution_status,official_mechanism_candidate,dose_effect_gap,dose_effect_resolution_status,official_source_url,editorial_status,runtime_eligible
Amitriptilina,depressao ansiosa,"100–150 mg/dia: efeito antidepressivo mais consistente, com maior carga anticolinérgica, cardiovascular e sedativa. (DM/ST-E/GG/Maudsley)",75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=35aa7ab3-321a-97f7-e063-6294a90a91e2,pending_formal_review,false
Amitriptilina,depressao com agitacao/agressividade,"100–150 mg/dia: efeito antidepressivo mais consistente, com maior carga anticolinérgica, cardiovascular e sedativa. (DM/ST-E/GG/Maudsley)",100-200 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=35aa7ab3-321a-97f7-e063-6294a90a91e2,pending_formal_review,false
Amitriptilina,tabagismo,"100–150 mg/dia: efeito antidepressivo mais consistente, com maior carga anticolinérgica, cardiovascular e sedativa. (DM/ST-E/GG/Maudsley)",75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=35aa7ab3-321a-97f7-e063-6294a90a91e2,pending_formal_review,false
Amitriptilina,compulsao,"100–150 mg/dia: efeito antidepressivo mais consistente, com maior carga anticolinérgica, cardiovascular e sedativa. (DM/ST-E/GG/Maudsley)",100-200 B (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=35aa7ab3-321a-97f7-e063-6294a90a91e2,pending_formal_review,false
Amitriptilina,TDPM,"100–150 mg/dia: efeito antidepressivo mais consistente, com maior carga anticolinérgica, cardiovascular e sedativa. (DM/ST-E/GG/Maudsley)",100-200 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=35aa7ab3-321a-97f7-e063-6294a90a91e2,pending_formal_review,false
Amitriptilina,Insonia,"100–150 mg/dia: efeito antidepressivo mais consistente, com maior carga anticolinérgica, cardiovascular e sedativa. (DM/ST-E/GG/Maudsley)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=35aa7ab3-321a-97f7-e063-6294a90a91e2,pending_formal_review,false
Amitriptilina,Dor neuropatica ou sindromes dolorosas,"100–150 mg/dia: efeito antidepressivo mais consistente, com maior carga anticolinérgica, cardiovascular e sedativa. (DM/ST-E/GG/Maudsley)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=35aa7ab3-321a-97f7-e063-6294a90a91e2,pending_formal_review,false
Amitriptilina,Fibromialgia,"100–150 mg/dia: efeito antidepressivo mais consistente, com maior carga anticolinérgica, cardiovascular e sedativa. (DM/ST-E/GG/Maudsley)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=35aa7ab3-321a-97f7-e063-6294a90a91e2,pending_formal_review,false
Amitriptilina,Enxaqueca - prevencao,"100–150 mg/dia: efeito antidepressivo mais consistente, com maior carga anticolinérgica, cardiovascular e sedativa. (DM/ST-E/GG/Maudsley)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=35aa7ab3-321a-97f7-e063-6294a90a91e2,pending_formal_review,false
Amitriptilina,Anorexia nervosa,"100–150 mg/dia: efeito antidepressivo mais consistente, com maior carga anticolinérgica, cardiovascular e sedativa. (DM/ST-E/GG/Maudsley)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=35aa7ab3-321a-97f7-e063-6294a90a91e2,pending_formal_review,false
Aripiprazol,Depressao resistente,2–5 mg/dia: potencialização antidepressiva. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,TOC resistente,2–5 mg/dia: potencialização antidepressiva. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Transtorno bipolar - mania/hipomania,2–5 mg/dia: potencialização antidepressiva. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,official_dosage_anchor_extracted_normalization_pending,"2 DOSAGE AND ADMINISTRATION Initial Dose Recommended Dose Maximum Dose Schizophrenia – adults (2.1) 10 to 15 mg/day 10 to 15 mg/day 30 mg/day Schizophrenia | Aripiprazole has been systematically evaluated and shown to be effective in a dose range of 10 to 30 mg/day, when administered as the tablet formulation; | however, doses higher than 10 or 15 mg/day were not more effective than 10 or 15 mg/day.",true,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Transtorno bipolar - manutencao,2–5 mg/dia: potencialização antidepressiva. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Esquizofrenia e transtornos psicoticos,2–5 mg/dia: potencialização antidepressiva. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,official_dosage_anchor_extracted_normalization_pending,"2 DOSAGE AND ADMINISTRATION Initial Dose Recommended Dose Maximum Dose Schizophrenia – adults (2.1) 10 to 15 mg/day 10 to 15 mg/day 30 mg/day Schizophrenia | Aripiprazole has been systematically evaluated and shown to be effective in a dose range of 10 to 30 mg/day, when administered as the tablet formulation; | however, doses higher than 10 or 15 mg/day were not more effective than 10 or 15 mg/day.",true,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Agitacao ou psicose aguda,2–5 mg/dia: potencialização antidepressiva. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Anorexia nervosa,2–5 mg/dia: potencialização antidepressiva. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Depressao resistente,10–15 mg/dia: faixa antipsicótica/antimaníaca comum. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,TOC resistente,10–15 mg/dia: faixa antipsicótica/antimaníaca comum. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Transtorno bipolar - mania/hipomania,10–15 mg/dia: faixa antipsicótica/antimaníaca comum. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,official_dosage_anchor_extracted_normalization_pending,"2 DOSAGE AND ADMINISTRATION Initial Dose Recommended Dose Maximum Dose Schizophrenia – adults (2.1) 10 to 15 mg/day 10 to 15 mg/day 30 mg/day Schizophrenia | Aripiprazole has been systematically evaluated and shown to be effective in a dose range of 10 to 30 mg/day, when administered as the tablet formulation; | however, doses higher than 10 or 15 mg/day were not more effective than 10 or 15 mg/day.",true,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Transtorno bipolar - manutencao,10–15 mg/dia: faixa antipsicótica/antimaníaca comum. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Esquizofrenia e transtornos psicoticos,10–15 mg/dia: faixa antipsicótica/antimaníaca comum. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,official_dosage_anchor_extracted_normalization_pending,"2 DOSAGE AND ADMINISTRATION Initial Dose Recommended Dose Maximum Dose Schizophrenia – adults (2.1) 10 to 15 mg/day 10 to 15 mg/day 30 mg/day Schizophrenia | Aripiprazole has been systematically evaluated and shown to be effective in a dose range of 10 to 30 mg/day, when administered as the tablet formulation; | however, doses higher than 10 or 15 mg/day were not more effective than 10 or 15 mg/day.",true,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Agitacao ou psicose aguda,10–15 mg/dia: faixa antipsicótica/antimaníaca comum. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Anorexia nervosa,10–15 mg/dia: faixa antipsicótica/antimaníaca comum. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Depressao resistente,"Até 30 mg/dia: maior exposição, com risco crescente de acatisia. (DM/ST-PG/ST-E/GG/Maudsley)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,TOC resistente,"Até 30 mg/dia: maior exposição, com risco crescente de acatisia. (DM/ST-PG/ST-E/GG/Maudsley)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Transtorno bipolar - mania/hipomania,"Até 30 mg/dia: maior exposição, com risco crescente de acatisia. (DM/ST-PG/ST-E/GG/Maudsley)",nao cadastrado,true,official_dosage_anchor_extracted_normalization_pending,"2 DOSAGE AND ADMINISTRATION Initial Dose Recommended Dose Maximum Dose Schizophrenia – adults (2.1) 10 to 15 mg/day 10 to 15 mg/day 30 mg/day Schizophrenia | Aripiprazole has been systematically evaluated and shown to be effective in a dose range of 10 to 30 mg/day, when administered as the tablet formulation; | however, doses higher than 10 or 15 mg/day were not more effective than 10 or 15 mg/day.",true,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Transtorno bipolar - manutencao,"Até 30 mg/dia: maior exposição, com risco crescente de acatisia. (DM/ST-PG/ST-E/GG/Maudsley)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Esquizofrenia e transtornos psicoticos,"Até 30 mg/dia: maior exposição, com risco crescente de acatisia. (DM/ST-PG/ST-E/GG/Maudsley)",nao cadastrado,true,official_dosage_anchor_extracted_normalization_pending,"2 DOSAGE AND ADMINISTRATION Initial Dose Recommended Dose Maximum Dose Schizophrenia – adults (2.1) 10 to 15 mg/day 10 to 15 mg/day 30 mg/day Schizophrenia | Aripiprazole has been systematically evaluated and shown to be effective in a dose range of 10 to 30 mg/day, when administered as the tablet formulation; | however, doses higher than 10 or 15 mg/day were not more effective than 10 or 15 mg/day.",true,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Agitacao ou psicose aguda,"Até 30 mg/dia: maior exposição, com risco crescente de acatisia. (DM/ST-PG/ST-E/GG/Maudsley)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
Aripiprazol,Anorexia nervosa,"Até 30 mg/dia: maior exposição, com risco crescente de acatisia. (DM/ST-PG/ST-E/GG/Maudsley)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=042b725c-1c17-4cfb-80b2-c841226d795e,pending_formal_review,false
